Id,Store,DayOfWeek,Date,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,Promo2,CompetitionStartDate,Promo2StartDate,DaysSinceLastPromo2,DaysSinceCompetition,Sales,Promo2Indicator,WeekOfYear,Month
40432,258,6,2015-08-01 00:00:00,1,0,0,0,1,1,27190.0,1,2010-07-01,2009-09-11,31,1857,4404.0,1,31,8
40433,259,6,2015-08-01 00:00:00,1,0,0,1,2,2,210.0,0,2012-09-01,1900-01-01,42215,1064,8875.0,0,31,8
40434,262,6,2015-08-01 00:00:00,1,0,0,0,2,1,1180.0,0,2013-05-01,1900-01-01,42215,822,17362.0,0,31,8
40435,263,6,2015-08-01 00:00:00,1,0,0,0,1,3,1140.0,1,2013-05-01,2014-10-02,31,822,4381.0,1,31,8
40436,265,6,2015-08-01 00:00:00,1,0,0,0,1,1,4580.0,1,2012-09-01,2015-04-03,31,1064,2706.0,1,31,8
40437,267,6,2015-08-01 00:00:00,1,0,0,0,3,1,2460.0,0,2012-01-01,1900-01-01,42215,1308,9954.0,0,31,8
40438,268,6,2015-08-01 00:00:00,1,0,0,1,1,1,4520.0,0,2014-02-01,1900-01-01,42215,546,3518.0,0,31,8
40439,269,6,2015-08-01 00:00:00,1,0,0,0,1,3,60.0,0,2015-06-01,1900-01-01,42215,61,6577.0,0,31,8
40440,272,6,2015-08-01 00:00:00,1,0,0,1,1,1,16180.0,1,2003-07-01,2011-04-03,31,4414,3558.0,1,31,8
40441,273,6,2015-08-01 00:00:00,1,0,0,0,1,3,8480.0,0,2012-09-01,1900-01-01,42215,1064,5546.0,0,31,8
40442,274,6,2015-08-01 00:00:00,1,0,0,1,2,2,3640.0,1,2012-09-01,2013-03-06,31,1064,3385.0,1,31,8
40443,275,6,2015-08-01 00:00:00,1,0,0,0,4,1,300.0,1,2014-05-01,2014-10-02,31,457,6973.0,1,31,8
40444,277,6,2015-08-01 00:00:00,1,0,0,0,4,3,7840.0,1,2012-09-01,2009-07-31,0,1064,5941.0,0,31,8
40445,278,6,2015-08-01 00:00:00,1,0,0,0,1,3,9260.0,0,2010-02-01,1900-01-01,42215,2007,4997.0,0,31,8
40446,279,6,2015-08-01 00:00:00,1,0,0,0,4,3,2320.0,1,2012-09-01,2012-10-01,31,1064,7072.0,1,31,8
40447,280,6,2015-08-01 00:00:00,1,0,0,0,4,3,18640.0,1,2013-09-01,2014-03-06,61,699,5880.0,1,31,8
40448,281,6,2015-08-01 00:00:00,1,0,0,0,4,3,6970.0,0,2011-09-01,1900-01-01,42215,1430,5718.0,0,31,8
40449,283,6,2015-08-01 00:00:00,1,0,0,0,1,1,2260.0,1,2012-09-01,2014-10-02,31,1064,6898.0,1,31,8
40450,284,6,2015-08-01 00:00:00,1,0,0,0,4,1,1290.0,1,2012-09-01,2014-10-02,31,1064,5121.0,1,31,8
40451,285,6,2015-08-01 00:00:00,1,0,0,1,1,1,2410.0,0,2012-09-01,1900-01-01,42215,1064,5651.0,0,31,8
40452,287,6,2015-08-01 00:00:00,1,0,0,0,3,1,2740.0,1,2009-05-01,2014-10-02,31,2283,8645.0,1,31,8
40453,288,6,2015-08-01 00:00:00,1,0,0,0,4,1,800.0,1,2012-09-01,2011-04-03,61,1064,4738.0,1,31,8
40454,289,6,2015-08-01 00:00:00,1,0,0,1,4,1,6540.0,0,2007-12-01,1900-01-01,42215,2800,5750.0,0,31,8
40455,290,6,2015-08-01 00:00:00,1,0,0,0,1,1,4150.0,0,2001-05-01,1900-01-01,42215,5205,3980.0,0,31,8
40456,294,6,2015-08-01 00:00:00,1,0,0,1,1,1,3150.0,0,2005-05-01,1900-01-01,42215,3744,3433.0,0,31,8
40457,295,6,2015-08-01 00:00:00,1,0,0,0,1,1,210.0,1,2000-11-01,2013-09-04,61,5386,4966.0,1,31,8
40458,296,6,2015-08-01 00:00:00,1,0,0,1,1,1,9580.0,1,2007-05-01,2014-11-06,0,3014,4492.0,0,31,8
40459,297,6,2015-08-01 00:00:00,1,0,0,0,1,1,2300.0,0,2010-09-01,1900-01-01,42215,1795,4780.0,0,31,8
40460,298,6,2015-08-01 00:00:00,1,0,0,0,4,1,19840.0,0,2009-07-01,1900-01-01,42215,2222,7654.0,0,31,8
40461,299,6,2015-08-01 00:00:00,1,0,0,0,4,3,38630.0,0,2012-09-01,1900-01-01,42215,1064,8084.0,0,31,8
40462,300,6,2015-08-01 00:00:00,1,0,0,1,1,3,120.0,1,2009-04-01,2012-01-02,31,2313,6850.0,1,31,8
40463,301,6,2015-08-01 00:00:00,1,0,0,0,1,3,4510.0,0,2015-03-01,1900-01-01,42215,153,4326.0,0,31,8
40464,302,6,2015-08-01 00:00:00,1,0,0,1,4,3,2190.0,1,2007-12-01,2011-02-27,61,2800,3863.0,1,31,8
40465,303,6,2015-08-01 00:00:00,1,0,0,0,1,1,15430.0,1,2012-11-01,2011-05-01,0,1003,4194.0,0,31,8
40466,304,6,2015-08-01 00:00:00,1,0,0,1,1,1,1950.0,0,2015-07-01,1900-01-01,42215,31,5244.0,0,31,8
40467,305,6,2015-08-01 00:00:00,1,0,0,1,3,3,2470.0,1,2005-02-01,2013-07-31,61,3833,5096.0,1,31,8
40468,306,6,2015-08-01 00:00:00,1,0,0,0,1,1,5100.0,1,2007-04-01,2014-10-02,31,3044,2954.0,1,31,8
40469,308,6,2015-08-01 00:00:00,1,0,0,0,1,1,1070.0,1,2006-12-01,2010-03-27,31,3165,7191.0,1,31,8
40470,309,6,2015-08-01 00:00:00,1,0,0,0,4,1,8740.0,1,2012-09-01,2009-09-11,0,1064,6009.0,0,31,8
40471,310,6,2015-08-01 00:00:00,1,0,0,0,1,3,2290.0,1,2012-09-01,2014-03-06,61,1064,7120.0,1,31,8
40472,311,6,2015-08-01 00:00:00,1,0,0,1,1,3,680.0,0,2005-07-01,1900-01-01,42215,3683,5103.0,0,31,8
40473,312,6,2015-08-01 00:00:00,1,0,0,1,4,1,11300.0,0,2012-03-01,1900-01-01,42215,1248,4373.0,0,31,8
40474,314,6,2015-08-01 00:00:00,1,0,0,0,1,1,3560.0,1,2001-10-01,2013-07-31,0,5052,3270.0,0,31,8
40475,315,6,2015-08-01 00:00:00,1,0,0,0,1,3,38710.0,0,2013-04-01,1900-01-01,42215,852,2615.0,0,31,8
40476,316,6,2015-08-01 00:00:00,1,0,0,0,4,1,9000.0,0,2001-08-01,1900-01-01,42215,5113,8197.0,0,31,8
40477,317,6,2015-08-01 00:00:00,1,0,0,0,4,1,3140.0,1,2013-07-01,2011-04-03,31,761,5734.0,1,31,8
40478,319,6,2015-08-01 00:00:00,1,0,0,0,1,3,570.0,1,2012-09-01,2012-07-02,61,1064,5708.0,1,31,8
40479,320,6,2015-08-01 00:00:00,1,0,0,0,1,3,210.0,0,2012-09-01,1900-01-01,42215,1064,11714.0,0,31,8
40480,323,6,2015-08-01 00:00:00,1,0,0,0,4,3,8400.0,1,2012-04-01,2013-01-30,0,1217,6270.0,0,31,8
40481,325,6,2015-08-01 00:00:00,1,0,0,0,1,3,350.0,1,2011-03-01,2011-05-29,0,1614,12196.0,0,31,8
40482,326,6,2015-08-01 00:00:00,1,0,0,0,4,1,10070.0,1,2015-05-01,2013-07-31,0,92,6118.0,0,31,8
40483,328,6,2015-08-01 00:00:00,1,0,0,0,1,1,3130.0,0,2002-07-01,1900-01-01,42215,4779,2617.0,0,31,8
40484,329,6,2015-08-01 00:00:00,1,0,0,0,1,1,1310.0,1,1990-06-01,2012-05-28,61,9192,4315.0,1,31,8
40485,330,6,2015-08-01 00:00:00,1,0,0,0,1,3,370.0,1,2012-09-01,2012-05-28,61,1064,4117.0,1,31,8
40486,331,6,2015-08-01 00:00:00,1,0,0,0,1,3,670.0,1,2012-09-01,2015-04-03,31,1064,3773.0,1,31,8
40487,333,6,2015-08-01 00:00:00,1,0,0,0,1,3,3720.0,0,2010-02-01,1900-01-01,42215,2007,7954.0,0,31,8
40488,334,6,2015-08-01 00:00:00,1,0,0,0,4,3,4040.0,1,2008-08-01,2013-05-01,61,2556,4756.0,1,31,8
40489,335,6,2015-08-01 00:00:00,1,0,0,0,2,1,90.0,1,2012-09-01,2013-07-31,31,1064,8577.0,1,31,8
40490,336,6,2015-08-01 00:00:00,1,0,0,1,1,1,190.0,0,2014-07-01,1900-01-01,42215,396,10439.0,0,31,8
40491,337,6,2015-08-01 00:00:00,1,0,0,1,4,3,10600.0,1,2005-07-01,2014-11-06,0,3683,5594.0,0,31,8
40492,338,6,2015-08-01 00:00:00,1,0,0,1,1,3,1590.0,1,2012-09-01,2009-09-11,31,1064,5523.0,1,31,8
40493,339,6,2015-08-01 00:00:00,1,0,0,0,1,3,2280.0,1,2012-09-01,2013-03-06,61,1064,4323.0,1,31,8
40494,340,6,2015-08-01 00:00:00,1,0,0,0,1,3,8080.0,0,2012-09-01,1900-01-01,42215,1064,4912.0,0,31,8
40495,341,6,2015-08-01 00:00:00,1,0,0,0,1,1,190.0,0,2011-09-01,1900-01-01,42215,1430,4663.0,0,31,8
40496,342,6,2015-08-01 00:00:00,1,0,0,0,4,3,15770.0,1,2012-09-01,2014-10-02,31,1064,9445.0,1,31,8
40497,343,6,2015-08-01 00:00:00,1,0,0,0,4,1,18650.0,1,2004-04-01,2014-04-03,31,4139,5733.0,1,31,8
40498,344,6,2015-08-01 00:00:00,1,0,0,0,1,3,300.0,1,2011-04-01,2011-04-03,31,1583,6473.0,1,31,8
40499,345,6,2015-08-01 00:00:00,1,0,0,0,1,1,120.0,1,2012-09-01,2012-05-28,31,1064,3509.0,1,31,8
40500,346,6,2015-08-01 00:00:00,1,0,0,0,1,3,8090.0,0,2012-09-01,1900-01-01,42215,1064,5114.0,0,31,8
40501,347,6,2015-08-01 00:00:00,1,0,0,0,4,3,9360.0,1,2013-07-01,2012-05-28,61,761,5006.0,1,31,8
40502,348,6,2015-08-01 00:00:00,1,0,0,0,1,1,16490.0,1,2012-09-01,2012-05-28,31,1064,8088.0,1,31,8
40503,350,6,2015-08-01 00:00:00,1,0,0,1,4,1,8880.0,1,2012-09-01,2011-04-03,31,1064,6403.0,1,31,8
40504,351,6,2015-08-01 00:00:00,1,0,0,0,1,1,5290.0,1,2012-11-01,2013-01-30,0,1003,5531.0,0,31,8
40505,352,6,2015-08-01 00:00:00,1,0,0,0,4,3,6360.0,1,2012-09-01,2012-10-01,61,1064,6362.0,1,31,8
40506,353,6,2015-08-01 00:00:00,1,0,0,0,2,2,900.0,1,2012-09-01,2013-04-03,0,1064,4795.0,0,31,8
40507,354,6,2015-08-01 00:00:00,1,0,0,0,4,3,1500.0,0,2005-10-01,1900-01-01,42215,3591,7696.0,0,31,8
40508,355,6,2015-08-01 00:00:00,1,0,0,0,1,3,9720.0,0,2013-08-01,1900-01-01,42215,730,6406.0,0,31,8
40509,356,6,2015-08-01 00:00:00,1,0,0,0,4,3,8970.0,1,2007-12-01,2012-05-28,0,2800,6000.0,0,31,8
40510,358,6,2015-08-01 00:00:00,1,0,0,0,1,1,2890.0,0,2003-10-01,1900-01-01,42215,4322,8536.0,0,31,8
40511,359,6,2015-08-01 00:00:00,1,0,0,0,4,3,4370.0,0,2012-09-01,1900-01-01,42215,1064,6657.0,0,31,8
40512,362,6,2015-08-01 00:00:00,1,0,0,1,3,3,340.0,0,2012-09-01,1900-01-01,42215,1064,7704.0,0,31,8
40513,364,6,2015-08-01 00:00:00,1,0,0,0,1,3,13620.0,1,2012-09-01,2014-03-06,61,1064,3269.0,1,31,8
40514,365,6,2015-08-01 00:00:00,1,0,0,0,3,1,2410.0,1,2012-09-01,2009-11-06,0,1064,6638.0,0,31,8
40515,367,6,2015-08-01 00:00:00,1,0,0,0,4,3,2640.0,0,2012-09-01,1900-01-01,42215,1064,4463.0,0,31,8
40516,368,6,2015-08-01 00:00:00,1,0,0,0,4,3,1450.0,1,2005-04-01,2009-11-06,0,3774,7449.0,0,31,8
40517,369,6,2015-08-01 00:00:00,1,0,0,1,4,3,5870.0,0,2014-04-01,1900-01-01,42215,487,7125.0,0,31,8
40518,370,6,2015-08-01 00:00:00,1,0,0,0,4,1,8250.0,1,2000-10-01,2009-07-31,31,5417,6834.0,1,31,8
40519,371,6,2015-08-01 00:00:00,1,0,0,1,4,3,1970.0,1,2009-07-01,2014-11-06,0,2222,6367.0,0,31,8
40520,372,6,2015-08-01 00:00:00,1,0,0,0,4,3,4880.0,1,2010-08-01,2014-05-01,31,1826,7531.0,1,31,8
40521,373,6,2015-08-01 00:00:00,1,0,0,0,4,3,11120.0,1,2012-09-01,2012-05-28,31,1064,4545.0,1,31,8
40522,377,6,2015-08-01 00:00:00,1,0,0,0,1,3,100.0,1,2010-06-01,2010-05-01,0,1887,6332.0,0,31,8
40523,378,6,2015-08-01 00:00:00,1,0,0,0,1,3,2140.0,0,2012-08-01,1900-01-01,42215,1095,5561.0,0,31,8
40524,379,6,2015-08-01 00:00:00,1,0,0,1,4,1,6630.0,0,2012-09-01,1900-01-01,42215,1064,3188.0,0,31,8
40525,380,6,2015-08-01 00:00:00,1,0,0,0,1,1,2240.0,1,2013-05-01,2014-03-06,61,822,11974.0,1,31,8
40526,383,6,2015-08-01 00:00:00,1,0,0,1,1,3,350.0,0,2012-09-01,1900-01-01,42215,1064,15807.0,0,31,8
40527,385,6,2015-08-01 00:00:00,1,0,0,0,4,1,4580.0,0,2007-09-01,1900-01-01,42215,2891,6629.0,0,31,8
40528,386,6,2015-08-01 00:00:00,1,0,0,0,4,3,1460.0,1,2014-04-01,2013-07-31,31,487,6583.0,1,31,8
40529,387,6,2015-08-01 00:00:00,1,0,0,0,3,1,210.0,1,2012-09-01,2013-09-04,61,1064,7114.0,1,31,8
40530,388,6,2015-08-01 00:00:00,1,0,0,0,1,1,2260.0,0,2012-09-01,1900-01-01,42215,1064,7614.0,0,31,8
40531,389,6,2015-08-01 00:00:00,1,0,0,0,1,3,6690.0,0,2011-08-01,1900-01-01,42215,1461,7181.0,0,31,8
40532,391,6,2015-08-01 00:00:00,1,0,0,0,1,1,460.0,1,2014-11-01,2013-07-31,0,273,4003.0,0,31,8
40533,392,6,2015-08-01 00:00:00,1,0,0,0,1,1,2120.0,0,2012-09-01,1900-01-01,42215,1064,4318.0,0,31,8
40534,393,6,2015-08-01 00:00:00,1,0,0,0,4,3,4820.0,0,2008-03-01,1900-01-01,42215,2709,5433.0,0,31,8
40535,394,6,2015-08-01 00:00:00,1,0,0,1,4,1,10850.0,0,2012-09-01,1900-01-01,42215,1064,7670.0,0,31,8
40536,395,6,2015-08-01 00:00:00,1,0,0,0,1,1,3620.0,0,2013-02-01,1900-01-01,42215,911,2678.0,0,31,8
40537,397,6,2015-08-01 00:00:00,1,0,0,0,1,3,130.0,1,2012-09-01,2013-07-03,0,1064,4511.0,0,31,8
40538,398,6,2015-08-01 00:00:00,1,0,0,0,3,3,1540.0,1,2012-09-01,2012-01-02,31,1064,4891.0,1,31,8
40539,399,6,2015-08-01 00:00:00,1,0,0,0,1,1,5360.0,1,2012-09-01,2011-10-02,31,1064,4735.0,1,31,8
40540,403,6,2015-08-01 00:00:00,1,0,0,0,1,1,4970.0,0,2015-07-01,1900-01-01,42215,31,4805.0,0,31,8
40541,404,6,2015-08-01 00:00:00,1,0,0,0,1,3,1420.0,1,2012-09-01,2013-03-06,61,1064,2988.0,1,31,8
40542,405,6,2015-08-01 00:00:00,1,0,0,0,1,1,1080.0,1,2008-04-01,2011-04-03,31,2678,3121.0,1,31,8
40543,406,6,2015-08-01 00:00:00,1,0,0,0,4,3,8240.0,1,2001-03-01,2013-03-06,0,5266,6500.0,0,31,8
40544,407,6,2015-08-01 00:00:00,1,0,0,0,1,1,5890.0,1,2003-10-01,2011-04-03,0,4322,4527.0,0,31,8
40545,408,6,2015-08-01 00:00:00,1,0,0,0,3,1,1560.0,1,2012-09-01,2009-11-06,0,1064,4263.0,0,31,8
40546,409,6,2015-08-01 00:00:00,1,0,0,1,4,3,840.0,1,2012-09-01,2013-01-02,31,1064,5018.0,1,31,8
40547,410,6,2015-08-01 00:00:00,1,0,0,0,3,1,40.0,1,2011-11-01,2012-05-28,61,1369,4955.0,1,31,8
40548,411,6,2015-08-01 00:00:00,1,0,0,1,4,3,8460.0,0,2012-09-01,1900-01-01,42215,1064,8368.0,0,31,8
40549,412,6,2015-08-01 00:00:00,1,0,0,0,4,3,4460.0,1,2012-09-01,2010-09-25,31,1064,8878.0,1,31,8
40550,413,6,2015-08-01 00:00:00,1,0,0,0,1,3,760.0,0,2014-09-01,1900-01-01,42215,334,4721.0,0,31,8
40551,414,6,2015-08-01 00:00:00,1,0,0,1,4,3,6210.0,1,2012-09-01,2013-01-02,31,1064,6447.0,1,31,8
40552,415,6,2015-08-01 00:00:00,1,0,0,0,4,3,6910.0,0,2005-04-01,1900-01-01,42215,3774,5915.0,0,31,8
40553,416,6,2015-08-01 00:00:00,1,0,0,0,1,3,4650.0,0,2014-06-01,1900-01-01,42215,426,9577.0,0,31,8
40554,417,6,2015-08-01 00:00:00,1,0,0,0,1,3,840.0,1,2012-09-01,2014-03-06,31,1064,5391.0,1,31,8
40555,418,6,2015-08-01 00:00:00,1,0,0,0,1,1,1060.0,1,2009-05-01,2011-07-03,0,2283,3470.0,0,31,8
40556,420,6,2015-08-01 00:00:00,1,0,0,0,4,3,250.0,1,2012-09-01,2012-07-02,31,1064,4411.0,1,31,8
40557,421,6,2015-08-01 00:00:00,1,0,0,0,3,3,3530.0,1,2012-06-01,2012-08-27,61,1156,10813.0,1,31,8
40558,422,6,2015-08-01 00:00:00,1,0,0,0,1,3,2880.0,0,2012-09-01,1900-01-01,42215,1064,4007.0,0,31,8
40559,424,6,2015-08-01 00:00:00,1,0,0,0,4,3,1250.0,1,2012-09-01,2011-10-02,31,1064,6119.0,1,31,8
40560,425,6,2015-08-01 00:00:00,1,0,0,0,4,3,1460.0,0,2012-09-01,1900-01-01,42215,1064,2164.0,0,31,8
40561,426,6,2015-08-01 00:00:00,1,0,0,0,1,1,250.0,0,2012-09-01,1900-01-01,42215,1064,3721.0,0,31,8
40562,427,6,2015-08-01 00:00:00,1,0,0,0,1,3,70.0,1,2005-07-01,2010-03-27,31,3683,6194.0,1,31,8
40563,428,6,2015-08-01 00:00:00,1,0,0,0,4,1,2960.0,1,2014-12-01,2015-06-05,61,243,6047.0,1,31,8
40564,429,6,2015-08-01 00:00:00,1,0,0,0,4,3,16350.0,1,2005-07-01,2013-07-31,31,3683,5289.0,1,31,8
40565,430,6,2015-08-01 00:00:00,1,0,0,0,4,3,12870.0,0,2008-10-01,1900-01-01,42215,2495,8234.0,0,31,8
40566,431,6,2015-08-01 00:00:00,1,0,0,0,4,3,4520.0,0,2012-09-01,1900-01-01,42215,1064,8175.0,0,31,8
40567,432,6,2015-08-01 00:00:00,1,0,0,0,1,1,810.0,0,2013-05-01,1900-01-01,42215,822,7313.0,0,31,8
40568,433,6,2015-08-01 00:00:00,1,0,0,0,1,3,30030.0,0,2010-11-01,1900-01-01,42215,1734,3989.0,0,31,8
40569,434,6,2015-08-01 00:00:00,1,0,0,0,1,1,13020.0,1,2003-08-01,2014-10-02,31,4383,9213.0,1,31,8
40570,435,6,2015-08-01 00:00:00,1,0,0,0,1,1,910.0,0,2012-09-01,1900-01-01,42215,1064,2191.0,0,31,8
40571,440,6,2015-08-01 00:00:00,1,0,0,0,4,1,3900.0,1,2005-04-01,2009-11-06,0,3774,4245.0,0,31,8
40572,441,6,2015-08-01 00:00:00,1,0,0,0,4,1,2530.0,0,2012-09-01,1900-01-01,42215,1064,6021.0,0,31,8
40573,442,6,2015-08-01 00:00:00,1,0,0,0,3,1,500.0,1,2012-09-01,2009-11-06,0,1064,5491.0,0,31,8
40574,445,6,2015-08-01 00:00:00,1,0,0,0,1,1,240.0,0,2012-09-01,1900-01-01,42215,1064,10408.0,0,31,8
40575,446,6,2015-08-01 00:00:00,1,0,0,0,1,1,340.0,1,2000-10-01,2013-07-31,0,5417,4136.0,0,31,8
40576,447,6,2015-08-01 00:00:00,1,0,0,0,1,3,1510.0,0,2013-09-01,1900-01-01,42215,699,4858.0,0,31,8
40577,448,6,2015-08-01 00:00:00,1,0,0,0,1,3,3970.0,0,2009-09-01,1900-01-01,42215,2160,5268.0,0,31,8
40578,449,6,2015-08-01 00:00:00,1,0,0,1,1,3,120.0,1,2014-12-01,2009-09-11,31,243,8172.0,1,31,8
40579,450,6,2015-08-01 00:00:00,1,0,0,0,3,1,5780.0,1,1994-11-01,2014-03-06,61,7578,9167.0,1,31,8
40580,451,6,2015-08-01 00:00:00,1,0,0,1,1,1,2460.0,1,2009-04-01,2010-03-27,31,2313,4729.0,1,31,8
40581,452,6,2015-08-01 00:00:00,1,0,0,0,1,3,1850.0,1,2013-08-01,2011-01-30,0,730,3437.0,0,31,8
40582,453,6,2015-08-01 00:00:00,1,0,0,0,1,3,75860.0,0,2012-09-01,1900-01-01,42215,1064,8434.0,0,31,8
40583,455,6,2015-08-01 00:00:00,1,0,0,0,4,3,7660.0,0,2010-09-01,1900-01-01,42215,1795,8243.0,0,31,8
40584,456,6,2015-08-01 00:00:00,1,0,0,0,1,3,140.0,0,2012-09-01,1900-01-01,42215,1064,4643.0,0,31,8
40585,457,6,2015-08-01 00:00:00,1,0,0,0,4,3,13140.0,1,2012-09-01,2013-07-31,31,1064,4785.0,1,31,8
40586,458,6,2015-08-01 00:00:00,1,0,0,1,3,1,3390.0,0,2012-09-01,1900-01-01,42215,1064,8704.0,0,31,8
40587,459,6,2015-08-01 00:00:00,1,0,0,0,1,1,250.0,1,2008-09-01,2013-01-30,0,2525,5730.0,0,31,8
40588,461,6,2015-08-01 00:00:00,1,0,0,0,4,3,1790.0,1,2013-07-01,2013-10-02,31,761,4596.0,1,31,8
40589,463,6,2015-08-01 00:00:00,1,0,0,0,1,1,4160.0,0,2012-09-01,1900-01-01,42215,1064,3742.0,0,31,8
40590,465,6,2015-08-01 00:00:00,1,0,0,1,4,3,10890.0,0,2005-04-01,1900-01-01,42215,3774,7018.0,0,31,8
40591,466,6,2015-08-01 00:00:00,1,0,0,0,1,3,3110.0,0,2003-03-01,1900-01-01,42215,4536,4136.0,0,31,8
40592,467,6,2015-08-01 00:00:00,1,0,0,0,1,3,20390.0,0,2008-04-01,1900-01-01,42215,2678,12322.0,0,31,8
40593,468,6,2015-08-01 00:00:00,1,0,0,0,3,3,5260.0,0,2012-09-01,1900-01-01,42215,1064,7416.0,0,31,8
40594,470,6,2015-08-01 00:00:00,1,0,0,0,1,3,50.0,0,2012-09-01,1900-01-01,42215,1064,13316.0,0,31,8
40595,471,6,2015-08-01 00:00:00,1,0,0,0,4,1,5300.0,1,2012-09-01,2009-11-06,0,1064,5997.0,0,31,8
40596,472,6,2015-08-01 00:00:00,1,0,0,0,3,3,5030.0,0,2011-08-01,1900-01-01,42215,1461,4429.0,0,31,8
40597,473,6,2015-08-01 00:00:00,1,0,0,0,1,1,50.0,0,2012-09-01,1900-01-01,42215,1064,2202.0,0,31,8
40598,475,6,2015-08-01 00:00:00,1,0,0,0,1,1,140.0,0,2005-09-01,1900-01-01,42215,3621,6310.0,0,31,8
40599,477,6,2015-08-01 00:00:00,1,0,0,0,4,1,770.0,1,2010-07-01,2010-08-28,31,1857,5663.0,1,31,8
40600,481,6,2015-08-01 00:00:00,1,0,0,1,3,3,7470.0,1,2012-09-01,2012-10-29,0,1064,5636.0,0,31,8
40601,484,6,2015-08-01 00:00:00,1,0,0,0,1,3,14300.0,0,2011-03-01,1900-01-01,42215,1614,8993.0,0,31,8
40602,485,6,2015-08-01 00:00:00,1,0,0,0,4,3,3270.0,1,2012-09-01,2012-05-28,31,1064,4925.0,1,31,8
40603,486,6,2015-08-01 00:00:00,1,0,0,0,1,1,2320.0,1,2012-09-01,2013-07-31,31,1064,2897.0,1,31,8
40604,487,6,2015-08-01 00:00:00,1,0,0,0,4,3,2180.0,1,2012-09-01,2012-10-01,31,1064,6232.0,1,31,8
40605,488,6,2015-08-01 00:00:00,1,0,0,0,1,3,2890.0,0,2014-04-01,1900-01-01,42215,487,3334.0,0,31,8
40606,490,6,2015-08-01 00:00:00,1,0,0,0,1,1,660.0,1,2013-04-01,2014-10-02,31,852,8341.0,1,31,8
40607,491,6,2015-08-01 00:00:00,1,0,0,0,4,3,4680.0,1,2012-09-01,2012-05-28,61,1064,6320.0,1,31,8
40608,492,6,2015-08-01 00:00:00,1,0,0,0,1,1,1740.0,1,2008-03-01,2012-10-01,31,2709,6381.0,1,31,8
40609,493,6,2015-08-01 00:00:00,1,0,0,0,4,3,1150.0,1,2012-09-01,2011-04-03,31,1064,6850.0,1,31,8
40610,495,6,2015-08-01 00:00:00,1,0,0,0,4,1,5470.0,1,2012-09-01,2009-09-11,31,1064,4391.0,1,31,8
40611,497,6,2015-08-01 00:00:00,1,0,0,1,1,3,1610.0,0,2012-09-01,1900-01-01,42215,1064,6989.0,0,31,8
40612,498,6,2015-08-01 00:00:00,1,0,0,0,1,1,990.0,1,2012-09-01,2014-10-02,31,1064,6831.0,1,31,8
40613,499,6,2015-08-01 00:00:00,1,0,0,0,3,3,450.0,1,2012-09-01,2013-01-30,0,1064,5271.0,0,31,8
40614,500,6,2015-08-01 00:00:00,1,0,0,0,4,3,10690.0,1,2007-09-01,2013-01-30,31,2891,5706.0,1,31,8
40615,501,6,2015-08-01 00:00:00,1,0,0,0,1,3,1620.0,0,2006-09-01,1900-01-01,42215,3256,3983.0,0,31,8
40616,502,6,2015-08-01 00:00:00,1,0,0,1,1,1,220.0,1,2002-02-01,2009-09-11,31,4929,9071.0,1,31,8
40617,504,6,2015-08-01 00:00:00,1,0,0,1,3,3,820.0,0,2012-09-01,1900-01-01,42215,1064,5721.0,0,31,8
40618,505,6,2015-08-01 00:00:00,1,0,0,0,1,1,350.0,1,2012-09-01,2013-01-30,0,1064,4052.0,0,31,8
40619,506,6,2015-08-01 00:00:00,1,0,0,0,1,1,1850.0,1,2014-12-01,2011-05-01,0,243,5337.0,0,31,8
40620,507,6,2015-08-01 00:00:00,1,0,0,0,1,3,9070.0,1,2011-04-01,2009-09-11,31,1583,7555.0,1,31,8
40621,508,6,2015-08-01 00:00:00,1,0,0,0,1,3,1280.0,1,2012-09-01,2011-10-02,31,1064,5213.0,1,31,8
40622,509,6,2015-08-01 00:00:00,1,0,0,1,1,1,4740.0,1,2008-07-01,2009-09-11,31,2587,3970.0,1,31,8
40623,510,6,2015-08-01 00:00:00,1,0,0,0,1,3,8260.0,0,2012-09-01,1900-01-01,42215,1064,5032.0,0,31,8
40624,511,6,2015-08-01 00:00:00,1,0,0,1,1,1,2060.0,0,2009-09-01,1900-01-01,42215,2160,5139.0,0,31,8
40625,512,6,2015-08-01 00:00:00,1,0,0,0,2,2,590.0,1,2012-09-01,2013-01-30,61,1064,4381.0,1,31,8
40626,514,6,2015-08-01 00:00:00,1,0,0,0,3,3,1200.0,1,2012-07-01,2012-07-02,31,1126,4629.0,1,31,8
40627,515,6,2015-08-01 00:00:00,1,0,0,0,4,3,11260.0,1,2012-09-01,2011-02-27,0,1064,8445.0,0,31,8
40628,516,6,2015-08-01 00:00:00,1,0,0,0,1,3,20.0,1,2012-09-01,2010-08-28,61,1064,4360.0,1,31,8
40629,517,6,2015-08-01 00:00:00,1,0,0,1,1,3,22490.0,0,2012-09-01,1900-01-01,42215,1064,3579.0,0,31,8
40630,518,6,2015-08-01 00:00:00,1,0,0,0,4,3,3330.0,1,2015-03-01,2010-03-27,31,153,5733.0,1,31,8
40631,519,6,2015-08-01 00:00:00,1,0,0,0,3,3,2510.0,1,2009-08-01,2012-01-02,31,2191,5105.0,1,31,8
40632,520,6,2015-08-01 00:00:00,1,0,0,0,1,3,6900.0,1,2012-09-01,2012-10-01,61,1064,3228.0,1,31,8
